datetime,targetLatency,sourceLatency
2017-12-03T19:12:23,51,22
2017-12-03T19:12:53,51,52
2017-12-03T19:13:23,51,82
2017-12-03T19:13:53,51,12
2017-12-03T19:14:23,51,42
2017-12-03T19:14:53,51,72
2017-12-03T19:15:23,51,02
2017-12-03T19:15:53,51,32
2017-12-03T19:16:23,51,62
2017-12-03T19:16:53,51,92
2017-12-03T19:17:23,51,22
2017-12-03T19:17:53,51,52
2017-12-03T19:18:23,51,82
2017-12-03T19:18:53,51,12
2017-12-03T19:19:23,51,42
2017-12-03T19:19:53,51,72
2017-12-03T19:20:23,51,02
2017-12-03T19:20:53,51,32
2017-12-03T19:21:23,51,62
2017-12-03T19:21:53,51,92
2017-12-03T19:22:23,51,22
2017-12-03T19:22:53,51,52
2017-12-03T19:23:23,51,82
2017-12-03T19:23:53,51,12
2017-12-03T19:24:23,51,42
2017-12-03T19:24:53,51,72
2017-12-03T19:25:23,51,02
2017-12-03T19:25:53,51,32
2017-12-03T19:26:23,51,62
2017-12-03T19:26:53,51,92
2017-12-03T19:27:23,51,22
2017-12-03T19:27:53,51,52
2017-12-03T19:28:23,51,82
2017-12-03T19:28:53,51,12
2017-12-03T19:29:23,51,42
2017-12-03T19:29:53,51,72
2017-12-03T19:30:23,51,02
2017-12-03T19:30:53,51,32
2017-12-03T19:31:23,51,62
2017-12-03T19:31:53,51,92
2017-12-03T19:32:23,51,22
2017-12-03T19:32:53,51,52
2017-12-03T19:33:23,51,82
2017-12-03T19:33:53,51,12
2017-12-03T19:34:23,51,42
2017-12-03T19:34:53,51,72
2017-12-03T19:35:23,51,02
2017-12-03T19:35:53,51,32
2017-12-03T19:36:23,51,62
2017-12-03T19:36:53,51,92
2017-12-03T19:37:23,51,22
2017-12-03T19:37:53,51,52
2017-12-03T19:38:23,51,82
2017-12-03T19:38:53,51,12
2017-12-03T19:39:23,51,42
2017-12-03T19:39:53,51,72
2017-12-03T19:40:23,51,02
2017-12-03T19:40:53,51,32
2017-12-03T19:41:23,51,62
2017-12-03T19:41:53,51,92
2017-12-03T19:42:23,51,22
2017-12-03T19:42:53,51,52
2017-12-03T19:43:23,51,82
2017-12-03T19:43:53,51,12
2017-12-03T19:44:23,51,43
2017-12-03T19:44:53,51,73
2017-12-03T19:45:23,51,03
2017-12-03T19:45:53,51,33
2017-12-03T19:46:23,51,63
2017-12-03T19:46:53,51,93
2017-12-03T19:47:23,51,23
2017-12-03T19:47:53,51,53
2017-12-03T19:48:23,51,83
2017-12-03T19:48:53,51,13
2017-12-03T19:49:23,51,43
2017-12-03T19:49:53,51,73
2017-12-03T19:50:23,51,03
2017-12-03T19:50:53,51,33
2017-12-03T19:51:23,51,63
2017-12-03T19:51:53,51,93
2017-12-03T19:52:23,51,23
2017-12-03T19:52:53,51,53
2017-12-03T19:53:23,51,83
2017-12-03T19:53:53,51,13
2017-12-03T19:54:23,51,43
2017-12-03T19:54:53,51,73
2017-12-03T19:55:23,51,03
2017-12-03T19:55:53,51,33
2017-12-03T19:56:23,51,63
2017-12-03T19:56:53,51,93
2017-12-03T19:57:23,51,23
2017-12-03T19:57:53,51,53
2017-12-03T19:58:23,51,83
2017-12-03T19:58:53,51,13
2017-12-03T19:59:23,51,43
2017-12-03T19:59:53,51,73
2017-12-03T20:00:23,51,03
2017-12-03T20:00:53,51,33
2017-12-03T20:01:23,51,63
2017-12-03T20:01:53,51,93
2017-12-03T20:02:23,51,23
2017-12-03T20:02:53,51,53
2017-12-03T20:03:23,51,83
2017-12-03T20:03:53,51,13
2017-12-03T20:04:23,51,43
2017-12-03T20:04:53,51,73
2017-12-03T20:05:23,51,03
2017-12-03T20:05:53,51,33
2017-12-03T20:06:23,51,63
2017-12-03T20:06:53,51,93
2017-12-03T20:07:23,51,23
2017-12-03T20:07:53,51,53
2017-12-03T20:08:23,51,83
2017-12-03T20:08:53,51,13
2017-12-03T20:09:24,51,43
2017-12-03T20:09:54,51,73
2017-12-03T20:10:24,51,03
2017-12-03T20:10:54,51,33
2017-12-03T20:11:24,51,63
2017-12-03T20:11:54,51,93
2017-12-03T20:12:24,51,23
2017-12-03T20:12:54,51,53
2017-12-03T20:13:24,51,83
2017-12-03T20:13:54,51,13
2017-12-03T20:14:24,51,43
2017-12-03T20:14:54,51,73
2017-12-03T20:15:24,51,03
2017-12-03T20:15:54,51,33
2017-12-03T20:16:24,51,63
2017-12-03T20:16:54,51,93
2017-12-03T20:17:24,51,23
2017-12-03T20:17:54,51,53
2017-12-03T20:18:24,51,83
2017-12-03T20:18:54,51,13
2017-12-03T20:19:24,51,43
2017-12-03T20:19:54,51,73
2017-12-03T20:20:24,51,03
2017-12-03T20:20:54,51,33
2017-12-03T20:21:24,51,63
2017-12-03T20:21:54,51,93
2017-12-03T20:22:24,51,23
2017-12-03T20:22:54,51,53
2017-12-03T20:23:24,51,83
2017-12-03T20:23:54,51,13
2017-12-03T20:24:24,51,43
2017-12-03T20:24:54,51,73
2017-12-03T20:25:24,51,03
2017-12-03T20:25:54,51,33
2017-12-03T20:26:24,51,63
2017-12-03T20:26:54,51,93
2017-12-03T20:27:24,51,23
2017-12-03T20:27:54,51,53
2017-12-03T20:28:24,51,83
2017-12-03T20:28:54,51,13
2017-12-03T20:29:24,51,43
2017-12-03T20:29:54,51,73
2017-12-03T20:30:24,51,03
2017-12-03T20:30:54,51,33
2017-12-03T20:31:24,51,63
2017-12-03T20:31:54,51,93
2017-12-03T20:32:24,51,23
2017-12-03T20:32:54,51,53
2017-12-03T20:33:24,51,83
2017-12-03T20:33:54,51,13
2017-12-03T20:34:24,51,43
2017-12-03T20:34:54,51,73
2017-12-03T20:35:24,51,03
2017-12-03T20:35:54,51,33
2017-12-03T20:36:24,51,63
2017-12-03T20:36:54,51,93
2017-12-03T20:37:24,51,23
2017-12-03T20:37:54,51,53
2017-12-03T20:38:24,51,83
2017-12-03T20:38:54,51,13
2017-12-03T20:39:24,51,43
2017-12-03T20:39:54,51,73
2017-12-03T20:40:24,51,03
2017-12-03T20:40:54,51,33
2017-12-03T20:41:24,51,63
2017-12-03T20:41:54,51,93
2017-12-03T20:42:24,51,23
2017-12-03T20:42:54,51,53
2017-12-03T20:43:24,51,83
2017-12-03T20:43:54,51,13
2017-12-03T20:44:24,51,43
2017-12-03T20:44:54,51,73
2017-12-03T20:45:24,51,03
2017-12-03T20:45:54,51,33
2017-12-03T20:46:24,51,63
2017-12-03T20:46:54,51,93
2017-12-03T20:47:24,51,23
2017-12-03T20:47:54,51,53
2017-12-03T20:48:24,51,83
2017-12-03T20:48:54,51,13
2017-12-03T20:49:24,51,43
2017-12-03T20:49:54,51,73
2017-12-03T20:50:24,51,03
2017-12-03T20:50:54,51,33
2017-12-03T20:51:24,51,63
2017-12-03T20:51:54,51,93
2017-12-03T20:52:24,51,23
2017-12-03T20:52:54,51,53
2017-12-03T20:53:24,51,83
2017-12-03T20:53:54,51,13
2017-12-03T20:54:24,51,43
2017-12-03T20:54:54,51,73
2017-12-03T20:55:24,51,03
2017-12-03T20:55:54,51,33
2017-12-03T20:56:24,51,63
2017-12-03T20:56:54,51,93
2017-12-03T20:57:24,51,23
2017-12-03T20:57:54,51,53
2017-12-03T20:58:24,51,83
2017-12-03T20:58:54,51,13
2017-12-03T21:30:10
2017-12-03T21:30:36,0,0
2017-12-03T21:31:06,0,0
2017-12-03T21:31:36,0,0
2017-12-03T21:32:06,0,0
2017-12-03T21:32:41,91,0
2017-12-03T21:33:11,21,0
2017-12-03T21:33:41,50,00
2017-12-03T21:34:16,51,34
2017-12-03T21:34:46,55,58
2017-12-03T21:35:16,61,81
2017-12-03T21:35:46,61,09
2017-12-03T21:36:16,65,34
2017-12-03T21:36:46,65,62
2017-12-03T21:37:16,68,89
2017-12-03T21:37:46,67,18
2017-12-03T21:38:16,70,44
2017-12-03T21:38:46,76,67
2017-12-03T21:39:16,80,91
2017-12-03T21:39:46,84,16
2017-12-03T21:40:16,88,41
2017-12-03T21:40:46,97,60
2017-12-03T21:41:16,03,83
2017-12-03T21:41:46,08,06
2017-12-03T21:42:16,14,29
2017-12-03T21:42:46,18,54
2017-12-03T21:43:16,20,81
2017-12-03T21:43:46,23,06
2017-12-03T21:44:16,27,30
2017-12-03T21:44:46,31,56
2017-12-03T21:45:16,37,78
2017-12-03T21:45:46,40,03
2017-12-03T21:46:16,42,30
2017-12-03T21:46:46,41,60
2017-12-03T21:47:16,54,75
2017-12-03T21:47:46,57,00
2017-12-03T21:48:16,63,23
2017-12-03T21:48:46,67,47
2017-12-03T21:49:16,71,72
2017-12-03T21:49:46,72,00
2017-12-03T21:50:16,77,24
2017-12-03T21:50:46,83,47
2017-12-03T21:51:16,88,71
2017-12-03T21:51:46,91,96
2017-12-03T21:52:16,48,67
2017-12-03T21:52:46,53,91
2017-12-03T21:53:16,57,16
2017-12-03T21:53:46,64,37
2017-12-03T21:54:16,68,62
2017-12-03T21:54:46,77,82
2017-12-03T21:55:16,80,07
2017-12-03T21:55:46,83,34
2017-12-03T21:56:16,85,60
2017-12-03T21:56:46,91,82
2017-12-03T21:57:16,96,05
2017-12-03T21:57:46,00,30
2017-12-03T21:58:16,03,56
2017-12-03T21:58:46,04,84
2017-12-03T21:59:16,09,08
2017-12-03T21:59:46,10,35
2017-12-03T22:00:16,13,61
2017-12-03T22:00:46,18,85
2017-12-03T22:01:16,22,09
2017-12-03T22:01:53
2017-12-03T22:02:24,0,0
2017-12-03T22:02:54,0,0
2017-12-03T22:03:24,0,0
2017-12-03T22:03:55,89,0
2017-12-03T22:04:25,19,0
2017-12-03T22:04:55,24,24
2017-12-03T22:05:25,30,48
2017-12-03T22:05:55,36,71
2017-12-03T22:06:25,41,94
2017-12-03T22:06:55,47,18
2017-12-03T22:07:25,50,43
2017-12-03T22:07:55,53,69
2017-12-03T22:08:25,57,94
2017-12-03T22:08:55,59,20
2017-12-03T22:09:25,64,44
2017-12-03T22:09:55,64,73
2017-12-03T22:10:25,68,98
2017-12-03T22:10:55,71,23
2017-12-03T22:11:25,74,49
2017-12-03T22:11:55,80,71
2017-12-03T22:12:25,82,99
2017-12-03T22:12:55,85,25
2017-12-03T22:13:25,92,47
2017-12-03T22:13:55,01,65
2017-12-03T22:14:25,05,90
2017-12-03T22:14:55,11,13
2017-12-03T22:15:25,15,37
2017-12-03T22:15:55,22,59
2017-12-03T22:16:25,26,84
2017-12-03T22:16:55,33,06
2017-12-03T22:17:25,36,32
2017-12-03T22:17:55,38,58
2017-12-03T22:18:25,46,79
2017-12-03T22:18:55,49,05
2017-12-03T22:19:25,55,27
2017-12-03T22:19:55,61,50
2017-12-03T22:20:25,66,74
2017-12-03T22:20:55,70,98
2017-12-03T22:21:25,78,20
2017-12-03T22:21:55,81,46
2017-12-03T22:22:25,81,73
2017-12-03T22:22:55,86,98
2017-12-03T22:23:25,88,24
2017-12-03T22:23:55,93,48
2017-12-03T22:24:25,98,71
2017-12-03T22:24:55,00,97
2017-12-03T22:25:25,03,23
2017-12-03T22:25:55,05,50
2017-12-03T22:26:25,07,77
2017-12-03T22:26:55,15,98
2017-12-03T22:27:25,23,18
2017-12-03T22:27:55,24,46
2017-12-03T22:28:25,25,73
2017-12-03T22:28:55,27,00
2017-12-03T22:29:25,32,24
2017-12-03T22:29:55,36,48
2017-12-03T22:30:25,38,75
2017-12-03T22:30:55,42,00
2017-12-03T22:31:25,47,23
2017-12-03T22:31:55,53,46
2017-12-03T22:32:25,58,70
2017-12-03T22:32:55,65,92
2017-12-03T22:33:25,70,15
2017-12-03T22:33:55,77,38
2017-12-03T22:34:25,81,62
2017-12-03T22:34:55,86,85
2017-12-03T22:35:25,88,12
2017-12-03T22:35:55,98,31
2017-12-03T22:36:25,00,58
2017-12-03T22:36:55,02,84
2017-12-03T22:37:25,57,57
2017-12-03T22:37:55,60,83
2017-12-03T22:38:25,67,05
2017-12-03T22:38:55,70,30
2017-12-03T22:39:25,72,57
2017-12-03T22:39:55,76,82
2017-12-03T22:40:25,83,04
2017-12-03T22:40:55,87,28
2017-12-03T22:41:25,91,54
2017-12-03T22:41:55,94,80
2017-12-03T22:42:25,96,06
2017-12-03T22:42:55,98,32
2017-12-03T22:43:25,03,56
2017-12-03T22:43:55,08,80
2017-12-03T22:44:25,05,07
2017-12-03T22:44:55,10,31
2017-12-03T22:45:25,14,56
2017-12-03T22:45:55,17,81
2017-12-03T22:46:25,22,05
2017-12-03T22:46:55,27,28
2017-12-03T22:47:25,31,53
2017-12-03T22:47:55,33,80
2017-12-03T22:48:25,37,05
2017-12-03T22:48:55,41,29
2017-12-03T22:49:25,43,56
2017-12-03T22:49:55,49,79
2017-12-03T22:50:25,54,03
2017-12-03T22:50:55,59,26
2017-12-03T22:51:25,64,50
2017-12-03T22:51:55,67,75
2017-12-03T22:52:25,70,01
2017-12-03T22:52:55,74,26
2017-12-03T22:53:25,80,49
2017-12-03T22:53:55,80,77
2017-12-03T22:54:25,85,01
2017-12-03T22:54:55,91,24
2017-12-03T22:55:25,93,51
2017-12-03T22:55:55,96,76
2017-12-03T22:56:25,00,00
2017-12-03T22:56:55,04,25
2017-12-03T22:57:25,06,52
2017-12-03T22:57:55,05,82
2017-12-03T22:58:25,07,08
2017-12-03T22:58:55,10,34
2017-12-03T22:59:25,14,58
2017-12-03T22:59:55,18,83
2017-12-03T23:00:25,31,99
2017-12-03T23:00:55,39,20
2017-12-03T23:01:25,42,46
2017-12-03T23:01:55,48,68
2017-12-03T23:02:25,50,95
2017-12-03T23:02:55,52,22
2017-12-03T23:03:25,56,46
2017-12-03T23:03:55,63,69
2017-12-03T23:04:25,67,93
2017-12-03T23:04:55,72,17
2017-12-03T23:05:25,73,45
2017-12-03T23:05:55,76,71
2017-12-03T23:06:25,80,96
2017-12-03T23:06:55,82,22
2017-12-03T23:07:25,84,48
2017-12-03T23:07:55,89,72
2017-12-03T23:08:26,94,95
2017-12-03T23:08:56,97,21
2017-12-03T23:09:26,02,46
2017-12-03T23:09:56,02,74
2017-12-03T23:10:26,07,98
2017-12-03T23:10:56,11,22
2017-12-03T23:11:26,14,48
2017-12-03T23:11:56,19,72
2017-12-03T23:12:26,26,94
2017-12-03T23:12:56,30,18
2017-12-03T23:13:26,35,42
2017-12-03T23:13:56,42,64
2017-12-03T23:14:26,49,85
2017-12-03T23:14:56,52,11
2017-12-03T23:15:26,55,37
2017-12-03T23:15:56,61,59
2017-12-03T23:16:26,67,82
2017-12-03T23:16:56,71,07
2017-12-03T23:17:26,78,28
2017-12-03T23:17:56,85,51
2017-12-03T23:18:26,91,73
2017-12-03T23:18:56,94,99
2017-12-03T23:19:26,01,20
2017-12-03T23:19:56,05,45
2017-12-03T23:20:26,06,73
2017-12-03T23:20:56,11,97
2017-12-03T23:21:26,12,25
2017-12-03T23:21:56,14,51
2017-12-03T23:22:26,18,76
2017-12-03T23:22:56,19,03
2017-12-03T23:23:26,34,18
2017-12-03T23:23:56,39,41
2017-12-03T23:24:26,45,63
2017-12-03T23:24:56,92,46
2017-12-03T23:25:26,94,72
2017-12-03T23:25:56,01,94
2017-12-03T23:26:26,02,22
2017-12-03T23:26:56,05,47
2017-12-03T23:27:26,10,71
2017-12-03T23:27:56,17,93
2017-12-03T23:28:26,21,18
2017-12-03T23:28:56,25,43
2017-12-03T23:29:26,30,66
2017-12-03T23:29:56,31,94
2017-12-03T23:30:26,37,17
2017-12-03T23:30:56,42,40
2017-12-03T23:31:26,50,61
2017-12-03T23:31:56,53,86
2017-12-03T23:32:26,60,08
2017-12-03T23:32:56,64,33
2017-12-03T23:33:26,70,56
2017-12-03T23:33:56,77,78
2017-12-03T23:34:26,82,02
2017-12-03T23:34:56,89,24
2017-12-03T23:35:26,91,51
2017-12-03T23:35:56,94,76
2017-12-03T23:36:26,93,06
2017-12-03T23:36:56,99,29
2017-12-03T23:37:26,05,52
2017-12-03T23:37:56,06,80
2017-12-03T23:38:26,08,07
2017-12-03T23:38:56,10,34
2017-12-03T23:39:26,16,57
2017-12-03T23:39:56,23,79
2017-12-03T23:40:26,28,02
2017-12-03T23:40:56,37,23
2017-12-03T23:41:26,42,47
2017-12-03T23:41:56,44,73
2017-12-03T23:42:26,44,03
2017-12-03T23:42:56,47,29
2017-12-03T23:43:26,50,55
2017-12-03T23:43:56,56,78
2017-12-03T23:44:26,63,00
2017-12-03T23:44:56,70,22
2017-12-03T23:45:26,74,47
2017-12-03T23:45:56,75,75
2017-12-03T23:46:26,86,93
2017-12-03T23:46:56,90,18
2017-12-03T23:47:26,94,42
2017-12-03T23:47:56,97,67
2017-12-03T23:48:26,03,90
2017-12-03T23:48:56,08,15
2017-12-03T23:49:26,15,36
2017-12-03T23:49:56,19,61
2017-12-03T23:50:26,24,85
2017-12-03T23:50:56,30,08
2017-12-03T23:51:26,33,33
2017-12-03T23:51:56,37,59
2017-12-03T23:52:26,43,82
2017-12-03T23:52:56,50,04
2017-12-03T23:53:26,58,25
2017-12-03T23:53:56,61,50
2017-12-03T23:54:26,68,73
2017-12-03T23:54:56,69,00
2017-12-03T23:55:26,70,28
2017-12-03T23:55:56,77,50
2017-12-03T23:56:26,82,74
2017-12-03T23:56:56,85,00
2017-12-03T23:57:26,89,25
2017-12-03T23:57:56,95,47
2017-12-03T23:58:26,02,70
2017-12-03T23:58:56,07,93
2017-12-03T23:59:26,15,14
2017-12-03T23:59:56,18,39
2017-12-04T00:00:26,22,64
2017-12-04T00:00:56,28,87
2017-12-04T00:01:26,31,13
2017-12-04T00:01:56,38,36
2017-12-04T00:02:26,41,62
2017-12-04T00:02:56,40,92
2017-12-04T00:03:26,46,15
2017-12-04T00:03:56,50,40
2017-12-04T00:04:26,56,63
2017-12-04T00:04:56,61,87
2017-12-04T00:05:26,67,10
2017-12-04T00:05:56,68,38
2017-12-04T00:06:26,71,64
2017-12-04T00:06:56,79,86
2017-12-04T00:07:26,91,02
2017-12-04T00:07:56,95,27
2017-12-04T00:08:26,98,54
2017-12-04T00:08:56,05,75
2017-12-04T00:09:26,14,96
2017-12-04T00:09:56,19,19
2017-12-04T00:10:26,26,42
2017-12-04T00:10:56,32,65
2017-12-04T00:11:26,36,89
2017-12-04T00:11:56,39,16
2017-12-04T00:12:26,42,41
2017-12-04T00:12:56,49,64
2017-12-04T00:13:26,21,20
2017-12-04T00:13:56,29,42
2017-12-04T00:14:26,31,69
2017-12-04T00:14:56,35,94
2017-12-04T00:15:26,37,21
2017-12-04T00:15:56,43,44
2017-12-04T00:16:26,48,67
2017-12-04T00:16:56,53,92
2017-12-04T00:17:26,58,15
2017-12-04T00:17:56,59,44
2017-12-04T00:18:26,61,70
2017-12-04T00:18:56,67,93
2017-12-04T00:19:26,71,18
2017-12-04T00:19:56,71,42
2017-12-04T00:20:26,80,63
2017-12-04T00:20:56,87,84
2017-12-04T00:21:26,91,10
2017-12-04T00:21:56,96,33
2017-12-04T00:22:26,03,56
2017-12-04T00:22:56,09,79
2017-12-04T00:23:26,18,00
2017-12-04T00:23:56,21,25
2017-12-04T00:24:26,25,51
2017-12-04T00:24:56,31,74
2017-12-04T00:25:26,38,96
2017-12-04T00:25:56,43,20
2017-12-04T00:26:26,47,46
2017-12-04T00:26:56,49,72
2017-12-04T00:27:26,56,95
2017-12-04T00:27:56,69,11
2017-12-04T00:28:26,73,36
2017-12-04T00:28:56,77,61
2017-12-04T00:29:26,80,88
2017-12-04T00:29:56,84,12
2017-12-04T00:30:26,91,35
2017-12-04T00:30:56,95,59
2017-12-04T00:31:26,00,83
2017-12-04T00:31:56,06,07
2017-12-04T00:32:26,13,29
2017-12-04T00:32:56,17,54
2017-12-04T00:33:26,25,75
2017-12-04T00:33:56,32,98
2017-12-04T00:34:26,37,21
2017-12-04T00:34:56,42,45
2017-12-04T00:35:26,47,70
2017-12-04T00:35:56,51,95
2017-12-04T00:36:26,55,20
2017-12-04T00:36:56,61,43
2017-12-04T00:37:26,66,67
2017-12-04T00:37:56,72,91
2017-12-04T00:38:26,76,16
2017-12-04T00:38:56,80,41
2017-12-04T00:39:26,79,71
2017-12-04T00:39:56,83,96
2017-12-04T00:40:26,92,16
2017-12-04T00:40:56,98,39
2017-12-04T00:41:26,02,64
2017-12-04T00:41:56,06,89
2017-12-04T00:42:26,11,13
2017-12-04T00:42:56,12,41
2017-12-04T00:43:26,19,64
2017-12-04T00:43:56,25,87
2017-12-04T00:44:26,28,14
2017-12-04T00:44:56,29,41
2017-12-04T00:45:26,30,69
2017-12-04T00:45:56,35,94
2017-12-04T00:46:26,38,20
2017-12-04T00:46:56,42,45
2017-12-04T00:47:26,49,66
2017-12-04T00:47:56,51,93
2017-12-04T00:48:26,54,19
2017-12-04T00:48:56,58,44
2017-12-04T00:49:26,63,68
2017-12-04T00:49:56,69,92
2017-12-04T00:50:26,69,20
2017-12-04T00:50:56,71,47
2017-12-04T00:51:26,86,61
2017-12-04T00:51:56,89,87
2017-12-04T00:52:26,93,13
2017-12-04T00:52:56,94,40
2017-12-04T00:53:26,99,65
2017-12-04T00:53:56,06,87
2017-12-04T00:54:26,11,11
2017-12-04T00:54:56,14,37
2017-12-04T00:55:26,19,62
2017-12-04T00:55:56,26,84
2017-12-04T00:56:26,29,10
2017-12-04T00:56:56,30,38
2017-12-04T00:57:26,36,61
2017-12-04T00:57:56,39,87
2017-12-04T00:58:26,41,14
2017-12-04T00:58:56,43,42
2017-12-04T00:59:26,49,64
2017-12-04T00:59:56,53,89
2017-12-04T01:00:26,59,12
2017-12-04T01:00:56,68,33
2017-12-04T01:01:26,73,57
2017-12-04T01:01:56,78,81
2017-12-04T01:02:26,82,06
2017-12-04T01:02:56,89,28
2017-12-04T01:03:26,91,55
2017-12-04T01:03:56,98,77
2017-12-04T01:04:26,06,98
2017-12-04T01:04:56,12,21
2017-12-04T01:05:26,16,46
2017-12-04T01:05:56,18,73
2017-12-04T01:06:26,23,97
2017-12-04T01:06:56,31,19
2017-12-04T01:07:26,04,75
2017-12-04T01:07:56,13,95
2017-12-04T01:08:26,17,20
2017-12-04T01:08:56,19,47
2017-12-04T01:09:26,26,70
2017-12-04T01:09:56,27,97
2017-12-04T01:10:26,30,24
2017-12-04T01:10:56,29,54
2017-12-04T01:11:26,36,76
2017-12-04T01:11:56,39,02
2017-12-04T01:12:26,45,24
2017-12-04T01:12:56,53,46
2017-12-04T01:13:26,70,59
2017-12-04T01:13:56,77,80
2017-12-04T01:14:26,83,03
2017-12-04T01:14:56,90,25
2017-12-04T01:15:26,98,46
2017-12-04T01:15:56,00,73
2017-12-04T01:16:26,05,96
2017-12-04T01:16:56,08,23
2017-12-04T01:17:26,15,45
2017-12-04T01:17:56,21,68
2017-12-04T01:18:26,23,95
2017-12-04T01:18:56,24,24
2017-12-04T01:19:26,28,48
2017-12-04T01:19:56,34,71
2017-12-04T01:20:26,40,93
2017-12-04T01:20:56,48,14
2017-12-04T01:21:26,53,38
2017-12-04T01:21:56,55,66
2017-12-04T01:22:26,60,90
2017-12-04T01:22:56,64,14
2017-12-04T01:23:26,68,39
2017-12-04T01:23:56,73,63
2017-12-04T01:24:26,78,87
2017-12-04T01:24:56,84,10
2017-12-04T01:25:26,89,34
2017-12-04T01:25:56,94,58
2017-12-04T01:26:26,00,81
2017-12-04T01:26:56,05,05
2017-12-04T01:27:26,13,26
2017-12-04T01:27:56,17,52
2017-12-04T01:28:26,18,79
2017-12-04T01:28:56,23,04
2017-12-04T01:29:26,26,29
2017-12-04T01:29:56,29,55
2017-12-04T01:30:26,36,77
2017-12-04T01:30:56,41,01
2017-12-04T01:31:26,47,24
2017-12-04T01:31:56,51,48
2017-12-04T01:32:26,60,68
2017-12-04T01:32:56,62,96
2017-12-04T01:33:26,67,19
2017-12-04T01:33:56,80,36
2017-12-04T01:34:26,85,59
2017-12-04T01:34:56,89,84
2017-12-04T01:35:26,97,05
2017-12-04T01:35:56,99,32
2017-12-04T01:36:26,04,56
2017-12-04T01:36:56,05,83
2017-12-04T01:37:26,12,05
2017-12-04T01:37:56,15,31
2017-12-04T01:38:26,16,59
2017-12-04T01:38:56,18,87
2017-12-04T01:39:26,21,12
2017-12-04T01:39:56,29,34
2017-12-04T01:40:26,36,55
2017-12-04T01:40:56,39,81
2017-12-04T01:41:26,39,10
2017-12-04T01:41:56,42,36
2017-12-04T01:42:26,45,61
2017-12-04T01:42:56,51,85
2017-12-04T01:43:26,56,09
2017-12-04T01:43:56,64,29
2017-12-04T01:44:26,68,54
2017-12-04T01:44:56,73,78
2017-12-04T01:45:26,76,04
2017-12-04T01:45:56,79,29
2017-12-04T01:46:26,85,52
2017-12-04T01:46:56,90,76
2017-12-04T01:47:26,93,01
2017-12-04T01:47:56,98,25
2017-12-04T01:48:26,03,48
2017-12-04T01:48:56,09,71
2017-12-04T01:49:26,12,97
2017-12-04T01:49:56,14,24
2017-12-04T01:50:26,16,51
2017-12-04T01:50:56,20,76
2017-12-04T01:51:26,24,01
2017-12-04T01:51:56,29,24
2017-12-04T01:52:26,32,51
2017-12-04T01:52:56,38,73
2017-12-04T01:53:26,43,96
2017-12-04T01:53:56,51,18
2017-12-04T01:54:26,54,43
2017-12-04T01:54:56,57,69
2017-12-04T01:55:26,58,97
2017-12-04T01:55:56,60,24
2017-12-04T01:56:26,64,49
2017-12-04T01:56:56,69,72
2017-12-04T01:57:26,81,90
2017-12-04T01:57:56,87,11
2017-12-04T01:58:26,89,39
2017-12-04T01:58:56,89,67
2017-12-04T01:59:26,94,91
2017-12-04T01:59:56,99,14
2017-12-04T02:00:26,05,37
2017-12-04T02:00:56,10,61
2017-12-04T02:01:26,16,83
2017-12-04T02:01:56,22,07
2017-12-04T02:02:26,25,32
2017-12-04T02:02:56,33,53
2017-12-04T02:03:26,35,80
2017-12-04T02:03:56,39,04
2017-12-04T02:04:26,42,30
2017-12-04T02:04:56,43,57
2017-12-04T02:05:26,47,83
2017-12-04T02:05:56,54,05
2017-12-04T02:06:26,54,33
2017-12-04T02:06:56,36,80
2017-12-04T02:07:26,40,04
2017-12-04T02:07:56,47,27
2017-12-04T02:08:26,52,50
2017-12-04T02:08:56,56,75
2017-12-04T02:09:26,63,97
2017-12-04T02:09:56,63,20
2017-12-04T02:10:26,66,45
2017-12-04T02:10:56,70,71
2017-12-04T02:11:26,74,95
2017-12-04T02:11:56,77,21
2017-12-04T02:12:26,80,47
2017-12-04T02:12:56,79,77
2017-12-04T02:13:26,84,01
2017-12-04T02:13:56,87,26
2017-12-04T02:14:26,92,50
2017-12-04T02:14:56,00,71
2017-12-04T02:15:26,05,94
2017-12-04T02:15:56,93,18
2017-12-04T02:16:26,97,43
2017-12-04T02:16:56,99,69
2017-12-04T02:17:27,00,97
2017-12-04T02:17:57,03,23
2017-12-04T02:18:27,05,50
2017-12-04T02:18:57,08,76
2017-12-04T02:19:27,09,04
2017-12-04T02:19:57,14,27
2017-12-04T02:20:27,19,51
2017-12-04T02:20:57,20,79
2017-12-04T02:21:27,29,99
2017-12-04T02:21:57,33,23
2017-12-04T02:22:27,37,48
2017-12-04T02:22:57,41,73
2017-12-04T02:23:27,42,00
2017-12-04T02:23:57,48,23
2017-12-04T02:24:27,51,49
2017-12-04T02:24:57,55,74
2017-12-04T02:25:27,60,97
2017-12-04T02:25:57,61,24
2017-12-04T02:26:27,68,45
2017-12-04T02:26:57,74,68
2017-12-04T02:27:27,78,93
2017-12-04T02:27:57,85,14
2017-12-04T02:28:27,91,37
2017-12-04T02:28:57,96,61
2017-12-04T02:29:27,03,83
2017-12-04T02:29:57,07,08
2017-12-04T02:30:27,13,30
2017-12-04T02:30:57,22,51
2017-12-04T02:31:27,26,75
2017-12-04T02:31:57,31,99
2017-12-04T02:32:27,36,23
2017-12-04T02:32:57,35,53
2017-12-04T02:33:27,37,79
2017-12-04T02:33:57,42,03
2017-12-04T02:34:27,43,31
